smiles,source,generator,batch_id,pce_pred,pce_relative_score,validity_score,sa_component_score,molecule_score,availability_score,dft_alignment_score,functional_group_score,feasibility_score,agent_score,dft_homo,dft_lumo,dft_gap,dft_mu,dft_alpha,sa_score,qed,novelty,multi_score,pareto_rank,purchasable,pubchem_cid,scaffold,can
NCS(=O)(=O)O,seed,seed,0,,0.0,1.0,0.0,0.1,0.5,0.3166787703290389,0.6666666666666666,0.457503025915593,0.2072509077746778,,,,,,,,,0.2072509077746778,,,,,NCS(=O)(=O)O
NCCS(=O)(=O)O,seed,seed,0,,0.0,1.0,0.0,0.1,0.5,0.3166787703290389,0.6666666666666666,0.452503025915593,0.2057509077746779,,,,,,,,,0.2057509077746779,,,,,NCCS(=O)(=O)O
NCCCS(=O)(=O)O,seed,seed,0,,0.0,1.0,0.0,0.1,0.7000000000000001,0.3166787703290389,0.6666666666666666,0.507503025915593,0.2222509077746778,,,,,,,,,0.2222509077746778,,,,,NCCCS(=O)(=O)O
NNC(=S)Nc1ccccc1,seed,seed,0,,0.0,1.0,0.0,0.1,0.7000000000000001,0.3166787703290389,0.3333333333333333,0.4508363592489264,0.2052509077746779,,,,,,,,,0.2052509077746779,,,,c1ccccc1,NNC(=S)Nc1ccccc1
C1CNCC[NH2+]1.[I-],seed,seed,0,,0.0,1.0,0.0,0.1,0.5,0.3166787703290389,0.6666666666666666,0.462503025915593,0.2087509077746778,,,,,,,,,0.2087509077746778,,,,C1C[NH2+]CCN1,C1C[NH2+]CCN1.[I-]
[NH2+]1CC[NH2+]CC1.[I-].[I-],seed,seed,0,,0.0,1.0,0.0,0.1,0.5,0.3166787703290389,0.6666666666666666,0.4555093592489264,0.2066528077746779,,,,,,,,,0.2066528077746779,,,,C1C[NH2+]CC[NH2+]1,C1C[NH2+]CC[NH2+]1.[I-].[I-]
[NH3+]CCC[NH3+].[Br-].[Br-],seed,seed,0,,0.0,1.0,0.0,0.1,0.5,0.3166787703290389,0.3333333333333333,0.3858363592489264,0.1857509077746779,,,,,,,,,0.1857509077746779,,,,,[Br-].[Br-].[NH3+]CCC[NH3+]
C1CNCC[NH2+]1.[Cl-],seed,seed,0,,0.0,1.0,0.0,0.1,0.5,0.3166787703290389,0.6666666666666666,0.462503025915593,0.2087509077746778,,,,,,,,,0.2087509077746778,,,,C1C[NH2+]CCN1,C1C[NH2+]CCN1.[Cl-]
C[N+](C)(C)c1ccccc1.[Br-],seed,seed,0,,0.0,1.0,0.0,0.1,0.5,0.3166787703290389,0.3333333333333333,0.3908363592489263,0.1872509077746779,,,,,,,,,0.1872509077746779,,,,c1ccccc1,C[N+](C)(C)c1ccccc1.[Br-]
O=C1CCC(=O)N1I,seed,seed,0,,0.0,1.0,0.0,0.1,0.7000000000000001,0.3166787703290389,0.3333333333333333,0.4558363592489264,0.2067509077746779,,,,,,,,,0.2067509077746779,,,,O=C1CCC(=O)N1,O=C1CCC(=O)N1I
CCCN.Cl,seed,seed,0,,0.0,1.0,0.0,0.1,0.7000000000000001,0.3166787703290389,0.3333333333333333,0.4508363592489264,0.2052509077746779,,,,,,,,,0.2052509077746779,,,,,CCCN.Cl
CN.Cl,seed,seed,0,,0.0,1.0,0.0,0.1,0.7000000000000001,0.3166787703290389,0.3333333333333333,0.4558363592489264,0.2067509077746779,,,,,,,,,0.2067509077746779,,,,,CN.Cl
CNC.[I-],seed,seed,0,,0.0,1.0,0.0,0.1,0.5,0.3166787703290389,0.0,0.3291696925822597,0.1687509077746778,,,,,,,,,0.1687509077746778,,,,,CNC.[I-]
[NH3+]CCCCCCCC[NH3+].[I-].[I-],seed,seed,0,,0.0,1.0,0.0,0.1,0.5,0.3166787703290389,0.3333333333333333,0.3441553592489264,0.1732466077746779,,,,,,,,,0.1732466077746779,,,,,[I-].[I-].[NH3+]CCCCCCCC[NH3+]
NCCC[NH3+].[I-],seed,seed,0,,0.0,1.0,0.0,0.1,0.5,0.3166787703290389,0.6666666666666666,0.452503025915593,0.2057509077746779,,,,,,,,,0.2057509077746779,,,,,NCCC[NH3+].[I-]
NCC1=CC=CS1.[I-],seed,seed,0,,0.0,1.0,0.0,0.1,0.5,0.3166787703290389,0.6666666666666666,0.457503025915593,0.2072509077746778,,,,,,,,,0.2072509077746778,,,,c1ccsc1,NCc1cccs1.[I-]
CC(C)N.[I-],seed,seed,0,,0.0,1.0,0.0,0.1,0.5,0.3166787703290389,0.3333333333333333,0.3958363592489263,0.1887509077746779,,,,,,,,,0.1887509077746779,,,,,CC(C)N.[I-]
CC(=S)CC(N)=O.Cl,seed,seed,0,,0.0,1.0,0.0,0.1,0.7000000000000001,0.3166787703290389,0.6666666666666666,0.512503025915593,0.2237509077746778,,,,,,,,,0.2237509077746778,,,,,CC(=S)CC(N)=O.Cl
NCCc1ccccc1.[Br-],seed,seed,0,,0.0,1.0,0.0,0.1,0.5,0.3166787703290389,0.3333333333333333,0.3858363592489264,0.1857509077746779,,,,,,,,,0.1857509077746779,,,,c1ccccc1,NCCc1ccccc1.[Br-]
Ic1ccc2c(I)csc2c1,seed,seed,0,,0.0,1.0,0.0,0.1,0.7000000000000001,0.3166787703290389,0.3333333333333333,0.4415038592489264,0.2024511577746779,,,,,,,,,0.2024511577746779,,,,c1ccc2sccc2c1,Ic1ccc2c(I)csc2c1
NCCc1sccc1.Cl,seed,seed,0,,0.0,1.0,0.0,0.1,0.7000000000000001,0.3166787703290389,0.6666666666666666,0.512503025915593,0.2237509077746778,,,,,,,,,0.2237509077746778,,,,c1ccsc1,Cl.NCCc1cccs1
NC(=N)n1cncn1.Cl,seed,seed,0,,0.0,1.0,0.0,0.1,0.7000000000000001,0.3166787703290389,0.3333333333333333,0.4558363592489264,0.2067509077746779,,,,,,,,,0.2067509077746779,,,,c1nc[nH]n1,Cl.N=C(N)n1cncn1
CCCCCCN.[Br-],seed,seed,0,,0.0,1.0,0.0,0.1,0.5,0.3166787703290389,0.3333333333333333,0.3758363592489264,0.1827509077746779,,,,,,,,,0.1827509077746779,,,,,CCCCCCN.[Br-]
CC(=O)[O-].[NH3+]CCc1ccccc1,seed,seed,0,,0.0,1.0,0.0,0.1,0.7000000000000001,0.3166787703290389,0.6666666666666666,0.512503025915593,0.2237509077746778,,,,,,,,,0.2237509077746778,,,,c1ccccc1,CC(=O)[O-].[NH3+]CCc1ccccc1
CN1CCCC1=O,seed,seed,0,,0.0,1.0,0.0,0.1,0.7000000000000001,0.3166787703290389,0.3333333333333333,0.4558363592489264,0.2067509077746779,,,,,,,,,0.2067509077746779,,,,O=C1CCCN1,CN1CCCC1=O
NCc1ccccc1.[I-],seed,seed,0,,0.0,1.0,0.0,0.1,0.5,0.3166787703290389,0.3333333333333333,0.3908363592489263,0.1872509077746779,,,,,,,,,0.1872509077746779,,,,c1ccccc1,NCc1ccccc1.[I-]
NCCc1ccc(F)cc1.Cl,seed,seed,0,,0.0,1.0,0.0,0.1,0.7000000000000001,0.3166787703290389,0.3333333333333333,0.4458363592489264,0.2037509077746779,,,,,,,,,0.2037509077746779,,,,c1ccccc1,Cl.NCCc1ccc(F)cc1
NCCc1sccc1.[Br-],seed,seed,0,,0.0,1.0,0.0,0.1,0.5,0.3166787703290389,0.6666666666666666,0.452503025915593,0.2057509077746779,,,,,,,,,0.2057509077746779,,,,c1ccsc1,NCCc1cccs1.[Br-]
NC(=N)c1sccc1.[I-],seed,seed,0,,0.0,1.0,0.0,0.1,0.5,0.3166787703290389,0.6666666666666666,0.457503025915593,0.2072509077746778,,,,,,,,,0.2072509077746778,,,,c1ccsc1,N=C(N)c1cccs1.[I-]
CCCCn1cc[n+](C)c1.F[B-](F)(F)F,seed,seed,0,,0.0,1.0,0.0,0.1,0.55,0.3166787703290389,0.3333333333333333,0.3958363592489264,0.1887509077746779,,,,,,,,,0.1887509077746779,,,,c1c[nH+]c[nH]1,CCCCn1cc[n+](C)c1.F[B-](F)(F)F
CCCC[N+]1(C)CCCCC1.F[B-](F)(F)F,seed,seed,0,,0.0,1.0,0.0,0.1,0.55,0.3166787703290389,0.3333333333333333,0.3958363592489264,0.1887509077746779,,,,,,,,,0.1887509077746779,,,,C1CC[NH2+]CC1,CCCC[N+]1(C)CCCCC1.F[B-](F)(F)F
O=C([O-])Cn1cc[n+](C)c1.[Cl-],seed,seed,0,,0.0,1.0,0.0,0.1,0.5,0.3166787703290389,0.6666666666666666,0.452503025915593,0.2057509077746779,,,,,,,,,0.2057509077746779,,,,c1c[nH+]c[nH]1,C[n+]1ccn(CC(=O)[O-])c1.[Cl-]
CCn1cc[n+](C)c1.[Cl-],seed,seed,0,,0.0,1.0,0.0,0.1,0.5,0.3166787703290389,0.3333333333333333,0.3908363592489263,0.1872509077746779,,,,,,,,,0.1872509077746779,,,,c1c[nH+]c[nH]1,CCn1cc[n+](C)c1.[Cl-]
CCCC[NH3+].CC(=O)[O-],seed,seed,0,,0.0,1.0,0.0,0.1,0.5,0.3166787703290389,0.6666666666666666,0.452503025915593,0.2057509077746779,,,,,,,,,0.2057509077746779,,,,,CC(=O)[O-].CCCC[NH3+]
CC(=O)[O-].c1c[nH]cn1,seed,seed,0,,0.0,1.0,0.0,0.1,0.7000000000000001,0.3166787703290389,0.6666666666666666,0.5225030259155931,0.2267509077746778,,,,,,,,,0.2267509077746778,,,,c1c[nH]cn1,CC(=O)[O-].c1c[nH]cn1
CN.CCC(=O)O,seed,seed,0,,0.0,1.0,0.0,0.1,0.7000000000000001,0.3166787703290389,1.0,0.5841696925822598,0.2452509077746779,,,,,,,,,0.2452509077746779,,,,,CCC(=O)O.CN
O=c1ccc2ccccc2o1,seed,seed,0,,0.0,1.0,0.0,0.1,0.7000000000000001,0.3166787703290389,0.0,0.3891696925822597,0.1867509077746779,,,,,,,,,0.1867509077746779,,,,O=c1ccc2ccccc2o1,O=c1ccc2ccccc2o1
NCCF,seed,seed,0,,0.0,1.0,0.0,0.1,0.7000000000000001,0.3166787703290389,0.3333333333333333,0.4508363592489264,0.2052509077746779,,,,,,,,,0.2052509077746779,,,,,NCCF
NCC(F)F,seed,seed,0,,0.0,1.0,0.0,0.1,0.7000000000000001,0.3166787703290389,0.3333333333333333,0.4508363592489264,0.2052509077746779,,,,,,,,,0.2052509077746779,,,,,NCC(F)F
NCC(F)(F)F,seed,seed,0,,0.0,1.0,0.0,0.1,0.7000000000000001,0.3166787703290389,0.3333333333333333,0.4558363592489264,0.2067509077746779,,,,,,,,,0.2067509077746779,,,,,NCC(F)(F)F
O=C1C=CC(=O)N1CCCCCCCCCCC(=O)O,seed,seed,0,,0.0,1.0,0.0,0.1,0.55,0.3166787703290389,0.6666666666666666,0.427503025915593,0.1982509077746779,,,,,,,,,0.1982509077746779,,,,O=C1C=CC(=O)N1,O=C(O)CCCCCCCCCCN1C(=O)C=CC1=O
Nc1cc2cccnc2c2ncccc12,seed,seed,0,,0.0,1.0,0.0,0.1,0.7000000000000001,0.3166787703290389,0.6666666666666666,0.5225030259155931,0.2267509077746778,,,,,,,,,0.2267509077746778,,,,c1cnc2c(c1)ccc1cccnc12,Nc1cc2cccnc2c2ncccc12
c1cc2cc3ccc(cc4ccc(cc5ccc(cc1n2)n5)n4)n3,seed,seed,0,,0.0,1.0,0.0,0.1,0.7000000000000001,0.3166787703290389,0.0,0.3877790259155931,0.1863337077746779,,,,,,,,,0.1863337077746779,,,,C1=CC2=NC1=CC1=NC(=CC3=NC(=CC4=NC(=C2)C=C4)C=C3)C=C1,C1=CC2=NC1=CC1=NC(=CC3=NC(=CC4=NC(=C2)C=C4)C=C3)C=C1
F[P-](F)(F)(F)(F)F.[K+],seed,seed,0,,0.0,1.0,0.0,0.1,0.55,0.3166787703290389,0.0,0.3441696925822597,0.1732509077746779,,,,,,,,,0.1732509077746779,,,,,F[P-](F)(F)(F)(F)F.[K+]
O=C([O-])c1ccc(S(=O)(=O)O)cc1.[K+],seed,seed,0,,0.0,1.0,0.0,0.1,0.5,0.3166787703290389,0.6666666666666666,0.452503025915593,0.2057509077746779,,,,,,,,,0.2057509077746779,,,,c1ccccc1,O=C([O-])c1ccc(S(=O)(=O)O)cc1.[K+]
CNC.CC(=O)C(F)(F)F,seed,seed,0,,0.0,1.0,0.0,0.1,0.7000000000000001,0.3166787703290389,0.3333333333333333,0.4558363592489264,0.2067509077746779,,,,,,,,,0.2067509077746779,,,,,CC(=O)C(F)(F)F.CNC
O=C1O[Sb-]2(OC1C1O[Sb-]3(OC(=O)C(O)C(=O)O3)OC1C(=O)O2)[K+].[K+],seed,seed,0,,0.0,1.0,0.0,0.1,0.3,0.3166787703290389,0.3333333333333333,0.2858363592489263,0.1557509077746779,,,,,,,,,0.1557509077746779,,,,O=C1CC(=O)[O][Sb-]2([O]1)[O]C1C(=O)[O][SbH-]3[O]C(=O)C([O]3)C1[O]2,O=C1[O][Sb-]2([O]C(=O)C1O)[O]C1C(=O)[O][Sb-]3([K+])[O]C(=O)C([O]3)C1[O]2.[K+]
[O-]S(=O)(=O)C(F)(F)F.[O-]S(=O)(=O)C(F)(F)F.[O-]S(=O)(=O)C(F)(F)F.[Nd+3],seed,seed,0,,0.0,1.0,0.0,0.1,0.5,0.3166787703290389,0.0,0.2805951925822597,0.1541785577746779,,,,,,,,,0.1541785577746779,,,,,O=S(=O)([O-])C(F)(F)F.O=S(=O)([O-])C(F)(F)F.O=S(=O)([O-])C(F)(F)F.[Nd+3]
[O-]S(=O)(=O)C(F)(F)F.[O-]S(=O)(=O)C(F)(F)F.[Ca+2],seed,seed,0,,0.0,1.0,0.0,0.1,0.7000000000000001,0.3166787703290389,0.0,0.3828003592489264,0.1848401077746779,,,,,,,,,0.1848401077746779,,,,,O=S(=O)([O-])C(F)(F)F.O=S(=O)([O-])C(F)(F)F.[Ca+2]
